Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	psi.height	psi.treeLength	E.treeLikelihood
2390000	-4010.1973136880947	-4017.3738545415404	7.176540853445822	0.06128463844842658	0.0319026269087474	0.02707914399995475	0.07477103596322648	0.046518143023620576	0.11909349038687062	0.04823624498543999	0.01801583744402266	0.015382383579637733	0.02669677248639702	0.16172596117154553	0.059743655883303104	0.05366921240064188	0.05819850506731649	0.03072953441546055	0.16695281383538846	0.13985505291782305	0.27819149620008626	0.23826923543132586	0.0999649932666394	0.12578021437154455	0.11793900781258665	1.6707020105637886	1.0654979222884942	5.758690855622176	-4017.3738545415404
2392000	-4016.3916788486363	-4022.48997810517	6.098299256533512	0.05240153593037306	0.042294828279561235	0.02920374412405935	0.072705933541203	0.04762971725833052	0.1087058412164074	0.044962486514837856	0.013680462298719338	0.02044888474780894	0.02563582637773197	0.16608986853800017	0.0691186229904627	0.03907895604755401	0.05768510690629433	0.021704700238205116	0.18865348499045081	0.13310715673945564	0.30494181323889935	0.20924182115863155	0.10512222041946022	0.12578021437154455	0.12180677407201447	0.9132016561032259	1.0626566944179214	5.508656578257307	-4022.48997810517
2394000	-4017.696669780134	-4022.160248722449	4.463578942315131	0.059990102263747846	0.0322064138939348	0.02368987812243574	0.0751759620274042	0.04259142195613002	0.11026937634298754	0.04369254936531483	0.013704894440855986	0.02044888474780894	0.022538030703649965	0.16010650060427303	0.06800699079276012	0.04641075161672571	0.05165850025170716	0.02447891913054847	0.20503082373971543	0.13880249856482532	0.29459549108443	0.23372811462955087	0.10368290906490793	0.12883279067177217	0.10035819598451946	0.9090446704729079	1.2778568494241314	6.101354212467452	-4022.160248722449
2396000	-4010.3716420947335	-4016.7987658877346	6.4271237930011615	0.059990102263747846	0.027255446801882473	0.02450383834832634	0.07814701246991929	0.049912091104940146	0.1061712353477908	0.06768174897036108	0.015923070663817714	0.019476640094389285	0.016960913083154457	0.17385835520093318	0.0711270372753465	0.041603021753399014	0.05165850025170716	0.02847056051548366	0.1672604258548009	0.1421187419301863	0.2812839769945276	0.2361388377401243	0.09613972073399757	0.13137566054267252	0.11294306205849737	1.330400909097166	1.0548772141382015	5.623010977857452	-4016.7987658877346
2398000	-4016.5727514009945	-4022.086747070287	5.5139956692923064	0.05958419506725804	0.031205556299078764	0.02849902009430723	0.07888182214767205	0.049912091104940146	0.0969049989676852	0.0437556645450076	0.012912744031349066	0.0228149761673484	0.016960913083154457	0.18460246831285337	0.06947671200924302	0.05996979923406285	0.048788052565755094	0.02847056051548366	0.1672604258548009	0.11908850002687034	0.29349906689034994	0.2652541452838597	0.09341183906048381	0.13195766026735709	0.09678878847108477	1.9213752264322603	1.1003761340880243	5.779893219295709	-4022.086747070287
2400000	-4009.3158138921726	-4015.8105240523832	6.494710160210474	0.05958419506725804	0.02531333325209638	0.028135355029855896	0.07328826111093881	0.05267119873267081	0.10900531606855554	0.039821550875370766	0.012912744031349066	0.017509269006158935	0.029473767945073275	0.16766031163631026	0.06807222786468496	0.05710290576151226	0.05048373107101587	0.025409533200078827	0.18355629934707013	0.1323903127487133	0.2866622801878392	0.24358396749632233	0.1071496343511036	0.1027593331920854	0.12745447202394186	1.6042420034155334	1.0438001212176162	5.5147788540964635	-4015.8105240523832
2402000	-4012.4942719969204	-4019.094732328712	6.600460331791421	0.05711091785827202	0.028039800860255752	0.024334329739718087	0.07274704161761342	0.036865460733455035	0.12788098115329316	0.05249237562515388	0.01386824631455457	0.02256929548023369	0.03121406111785594	0.15620599945357322	0.06320925076836253	0.04778458650193145	0.049590723036387216	0.02528894782130712	0.19079798191803277	0.1283833136954352	0.27625603884315203	0.22488060569930354	0.10408614933245504	0.12953056695017867	0.13686332547948116	1.3514900735183468	1.0601103949289734	5.6331549231563205	-4019.094732328712
2404000	-4018.0070738192726	-4023.0534463712606	5.046372551987982	0.06104347339534374	0.030630717112969913	0.030777634971609652	0.08702529099591155	0.03979537673993775	0.12235773087690371	0.046130941307225184	0.013013549115420991	0.012410145632944201	0.022130959577286904	0.14727625747107276	0.059062857673974775	0.05368506863653499	0.054713256824924	0.028300758729375715	0.19164598093856405	0.14165664438666134	0.3298837265807937	0.1920524048957447	0.10576329286980869	0.13788696766250758	0.09275696360448962	1.3914943278639795	1.104573721668652	5.934688858372217	-4023.0534463712606
2406000	-4015.8853867153734	-4021.7462044961585	5.860817780785084	0.06457819081141983	0.03460290276816359	0.02725081372070997	0.07085842958910116	0.053889589980097644	0.1262381865702338	0.044785911060515916	0.00890244753268224	0.0202024025350358	0.025844705119893466	0.19467803974164855	0.05970510580412124	0.06100469246768251	0.03611533217565289	0.02830728262285368	0.14303596750018763	0.1380973044530916	0.2863049517101801	0.24073706122098626	0.08589147661971655	0.12367940714817985	0.12528979884785127	1.336555018496739	0.9651492256487709	5.490355444403566	-4021.7462044961585
2408000	-4010.8908498149995	-4018.0086990226905	7.117849207691258	0.05987563158176562	0.03413722626637859	0.02759745978180119	0.08234073327482962	0.03129508922815581	0.11353799376130208	0.04508577363632527	0.020458569996206315	0.01678339009448694	0.019509829884963747	0.1748752129706455	0.06840160276305424	0.05650518218563277	0.048733614807299104	0.03243455276116522	0.16842813700598785	0.12931375986390006	0.2953678759980931	0.23797664767420745	0.11067550348031907	0.12836818462203972	0.09829802836144622	1.409974737277884	1.0400397003222612	5.676591256684508	-4018.0086990226905
2410000	-4014.815746086312	-4023.372726644569	8.556980558256598	0.06906719345044257	0.03491274674813003	0.026365015694409952	0.07576315026504055	0.044429263940201184	0.09298081348047772	0.04071539771833051	0.01668822838065874	0.02452497333290471	0.018606617422196714	0.1771292278229436	0.052300061210227594	0.057145154891053304	0.04549194658134135	0.0396554606228303	0.1842247484388111	0.1627028214179269	0.26463121776816156	0.2066615056607786	0.13660931507338142	0.12101468346095341	0.10838045661880366	1.4429205108630676	1.0582187555856468	5.481828190180284	-4023.372726644569
2412000	-4009.0125658556763	-4015.828507852346	6.8159419966697286	0.05895377025678258	0.026024945999878264	0.027952007708232564	0.08088722098760526	0.05875954259146709	0.12298840102182207	0.04515456098190293	0.019427610017881708	0.01822520574656821	0.02159210171078258	0.14433331822384324	0.06613162325313676	0.051251900573823866	0.04603662564185308	0.03132856573557563	0.1809525995488441	0.14683509468889033	0.31813407224012813	0.2234091914147233	0.0848203204641191	0.11731398435338683	0.10948733683875789	1.179533107287573	1.1733877397706165	5.977765047927531	-4015.828507852346
2414000	-4015.599347279922	-4021.075205864462	5.47585858454007	0.05414869239116451	0.028681225260675736	0.029944807535358893	0.07859475747665531	0.03807425109838668	0.09899334101861995	0.043118020124546366	0.016776562947813455	0.018640997152235564	0.018525537513187876	0.1751318111936376	0.07497475035117587	0.060101786719288196	0.04382207561851275	0.03869688852880442	0.1817744950699368	0.15708415709315476	0.28317944671362805	0.2193526067577154	0.09355307826308415	0.14137718648290015	0.10545352468952307	1.8067833260627373	0.9882434248461848	5.731675836484572	-4021.075205864462
2416000	-4019.792714379909	-4024.8373493719805	5.044634992071732	0.05874185737377706	0.02337488252034596	0.02952640100284945	0.07060639526474405	0.044539357879676264	0.10286007455949212	0.03331319872316347	0.017029079613909794	0.016721600625904463	0.02747475852897774	0.1786003890429762	0.07373289634951681	0.05483599577204276	0.04657237626068715	0.0318178995502033	0.1902528369317334	0.17118159762886997	0.25720092464735056	0.21708974482866814	0.099539448127568	0.14150870577682784	0.1134795789907211	1.575938161298215	1.176124407801496	6.181330294527908	-4024.8373493719805
2418000	-4015.8933868275417	-4022.7498551297913	6.856468302249727	0.0647790727860357	0.02337488252034596	0.02915072232802525	0.0768940953808313	0.043162635555903654	0.10384877430877569	0.04245472869853618	0.016453110523474895	0.022474367750773508	0.02353984805166122	0.18723422834859596	0.06352445787258483	0.042724599340956314	0.04873404991301455	0.039116514129294025	0.17253391249119093	0.20224605672441467	0.240202290004145	0.21960008846535237	0.1003456467598401	0.12873593113215961	0.10886998691409387	1.308961002268358	0.9303732835434049	5.338113222828869	-4022.7498551297913
2420000	-4009.261059486147	-4016.145788538244	6.8847290520965885	0.06356484889816783	0.031720909969608115	0.02988773943082519	0.07457415667358246	0.039247386483643065	0.08570111038792055	0.04329835064603992	0.019810372557091532	0.017128839221808405	0.031132608117785655	0.1849468840236456	0.059236547441355036	0.05083261364620716	0.046453322228845614	0.0258126235265358	0.19665168674693803	0.15297194088414245	0.25623786588985575	0.22053110057281428	0.11383689479919132	0.13062178168127875	0.12580041617272303	1.1904901103719008	0.9982854386745839	5.519131703028373	-4016.145788538244
2422000	-4019.2258455725787	-4024.378036328129	5.1521907555500555	0.05387482727203573	0.030820112994822874	0.021335938589808	0.07729503182443814	0.04268880417198869	0.0932153592752614	0.04329835064603992	0.013257458956480846	0.02228463455189831	0.026460050108783002	0.18318320614859362	0.060382777229044705	0.05307149520458848	0.046453322228845614	0.028790144303127173	0.2035884864942434	0.14400285175738822	0.2679944546908075	0.24496985115449696	0.10859427947385926	0.12785603267348072	0.10658253024997293	1.6531269383086522	0.963449431915121	5.655018311116972	-4024.378036328129
2424000	-4015.963152822429	-4022.045085943881	6.081933121452206	0.05387482727203573	0.026722660263374935	0.03949809786668578	0.07232083084217994	0.048438150090461006	0.09269603872273388	0.0448812362561663	0.023279920118153073	0.017312418269880316	0.024086948689093182	0.19855164768221956	0.0633680933096265	0.043890733297684933	0.04451192019913559	0.027130605711452795	0.17943587140911638	0.16498495141569505	0.2741703163182198	0.2191490704735543	0.09531413120243136	0.12785603267348072	0.11852549791662431	1.3594486540259485	1.0189561977023653	5.685775977589544	-4022.045085943881
2426000	-4015.0568038665224	-4019.8061329702527	4.749329103730165	0.05329729979132946	0.026005699484081574	0.02418048366251966	0.07232083084217994	0.040646229287289136	0.12588562791881888	0.04759334101515407	0.016709753933236628	0.020000880965910905	0.024284242655667712	0.2089989885839374	0.05711650607468396	0.04931331678006225	0.037094616084706884	0.026780943222144617	0.16977123969827684	0.139199716064113	0.30191411362565174	0.22337894430152203	0.0891080579720542	0.1325976460474966	0.113801521989168	1.6987254170371193	1.1035691511318197	5.93564024736389	-4019.8061329702527
2428000	-4013.3115434125257	-4018.6166361250225	5.305092712496734	0.07441498227993452	0.02676175693203517	0.022396099322633138	0.08174007094890938	0.04156650511849746	0.11849952357161195	0.052631956328124445	0.013479971751358295	0.01692885300692344	0.018628767628104927	0.16579417262893967	0.05759923620501511	0.05956856262054484	0.0432451791908827	0.035965056637957155	0.17077930582852768	0.1239943877393161	0.29017253661891623	0.22417377644860817	0.09990743725627191	0.14584459579987466	0.11590726613701849	1.0369976737570443	0.9586212265267496	5.424659800344543	-4018.6166361250225
2430000	-4012.107360414478	-4020.2547989654245	8.147438550946195	0.06526647178256874	0.035417446270218755	0.027508754183631474	0.08286854015924162	0.03518572940720235	0.11548317851036924	0.05429803695672232	0.020590265121704025	0.023211178115417508	0.03022006295628618	0.16891396681653617	0.07308526536172313	0.04167621323394214	0.04090612902986827	0.026489391932310882	0.15887937016225703	0.1432651232383869	0.2864455079903268	0.21847563987015892	0.10541460127135659	0.12819682628459825	0.11820230134517813	1.6243885241304812	1.0661943060396186	5.579110226642153	-4020.2547989654245
2432000	-4027.041500123421	-4033.3362915137645	6.2947913903435655	0.0459614658224497	0.034365865550714636	0.03517458486344763	0.09696773474798212	0.047613752989705896	0.1139122999938395	0.04869147152888773	0.018881622243247055	0.012775084457305623	0.02325623653189151	0.17887627868085787	0.051047585739779015	0.04167621323394214	0.05033734101564169	0.03040553338248543	0.17005692921782226	0.1432651232383869	0.2658590003104494	0.2136913983897131	0.08759375538996578	0.13430586693020186	0.15528485574128856	1.0334016748765305	0.997153486617495	5.497063202307531	-4033.3362915137645
2434000	-4014.2374706110068	-4021.0164416422217	6.778971031215008	0.0577979776726051	0.031689668932984645	0.028375904336046323	0.07285857935701012	0.04255153532868815	0.1521863116550168	0.05875677885850609	0.012356524596042529	0.021274596049220613	0.02325623653189151	0.1553072044697315	0.04580620472594553	0.05196452469886482	0.04667667912917723	0.025226502986752365	0.17391477067151645	0.10806910024804013	0.2723722624094479	0.23039698976720693	0.10183453604099517	0.13713243389015922	0.1501946776441562	1.6715707732030418	1.0016104468324731	5.39728219079197	-4021.0164416422217
2436000	-4020.028824609424	-4026.8192912768386	6.790466667414215	0.06018740111409374	0.020219962536623157	0.02721841428123646	0.07936008377648292	0.02887307619688779	0.11038293073507444	0.045253297484435843	0.021036692254914433	0.021274596049220613	0.030610228870353112	0.18120022963245846	0.0553536561235436	0.05377424260375532	0.044843036431327914	0.02659164687038549	0.19382050503920653	0.12166384953261734	0.2826515221859854	0.24406183194738718	0.0964857451731051	0.14395001877836366	0.11118703238254692	1.131469543524589	1.088047636984263	5.580880711272221	-4026.8192912768386
2438000	-4010.099277996878	-4018.915660923435	8.816382926557466	0.05942116805007687	0.030916879645357935	0.023114910787804088	0.07686363906727689	0.053441571085725746	0.10782851651239728	0.048993628784159	0.013172270997794618	0.020761278522794628	0.03096458007992537	0.19338864695586735	0.05689792940724892	0.049454213509740996	0.04002499356631449	0.0353101915054324	0.15944558152208327	0.16371110258538651	0.26132495903730957	0.2277857225787535	0.07710264409579488	0.15021129960742435	0.11986427209533673	1.4018382804893288	0.9698797145229222	5.146758467510468	-4018.915660923435
2440000	-4017.784277951069	-4023.342035559818	5.557757608749213	0.06370958900537621	0.027359696201572616	0.03418152403507712	0.07857010330303471	0.0460079755598893	0.08709459361894137	0.049417619438670346	0.012605424946537686	0.01971856626157193	0.03200729234114807	0.1873429906116712	0.05565468765619853	0.05694372031317173	0.0483196878791851	0.018813910691809425	0.18225261813614452	0.15909275828641375	0.25746844449888284	0.2611628088530912	0.10905326119072947	0.10750959539365906	0.10571313177722923	1.3198823578600989	1.033283617243819	5.637303312939704	-4023.342035559818
2442000	-4018.3288498124157	-4024.5570215075963	6.228171695180841	0.06702551010537625	0.03851008873389818	0.022771859592307625	0.06562529945379647	0.04458461974440648	0.0983244904284491	0.05172005162679299	0.018253676209540756	0.019911017572599915	0.02433503216303881	0.16763582910422226	0.054152842158357736	0.06548418944092835	0.049858033633173184	0.0302778906105778	0.18152956942253395	0.1660842776993926	0.2672906936160763	0.20946736061685994	0.10369553324483508	0.11323174254826546	0.14023039227457623	1.8670463130538313	0.9933375462729619	5.6183364856346305	-4024.5570215075963
2444000	-4011.049530127616	-4013.844035612994	2.7945054853780213	0.06702551010537625	0.02211072634365737	0.022633117563520093	0.0831361759655225	0.05004227141958031	0.10588424035783353	0.04971989854533218	0.019757366575180124	0.01919891050350564	0.020269694323525815	0.16613184654321725	0.06519195158252811	0.06203242108714352	0.04941878294952093	0.02841966532920078	0.1690274208053554	0.1635426252337222	0.25799112713988115	0.22613349390832505	0.0838334823343273	0.1282688791091737	0.14023039227457623	2.6601340518155556	1.023877798091528	5.741361580125989	-4013.844035612994
2446000	-4011.66469493274	-4018.1298881700704	6.465193237330556	0.06702551010537625	0.032218368413126565	0.024983955547976867	0.08165228714348727	0.04829804822240795	0.11380195611863964	0.04406624438541985	0.019757366575180124	0.01574538845078624	0.019582812087513328	0.16690885291418645	0.061559167911056215	0.05377618492852137	0.0501209117686233	0.030801494679410388	0.169701450748288	0.13872429698258562	0.2947208710562787	0.2015234175788513	0.10723948630213155	0.11536448392715297	0.14242744415300546	1.4255746110449659	1.0106565743259701	5.663253713434685	-4018.1298881700704
2448000	-4007.6935359903714	-4015.027124972924	7.333588982552435	0.06702551010537625	0.02401007366638356	0.0216878192273655	0.07765481107096309	0.03658464117695305	0.09997091633889145	0.047170579021731454	0.02078375066353426	0.016701037579994873	0.02871865602631664	0.19144277272657298	0.05584011055209233	0.05384483342353233	0.043457035510506746	0.0291274745589315	0.18597997835085378	0.13167827440402177	0.31360221801795024	0.20986854576103275	0.07627614927272185	0.1476116485547451	0.12096316398953386	1.3163813821178927	1.0736505678275217	5.505947566865192	-4015.027124972924
2450000	-4013.5160049007113	-4020.9492628469634	7.433257946252166	0.06954976051436465	0.03449569603371776	0.02742119855818271	0.07320134312119343	0.04849372959316396	0.09533641272095025	0.05330658512964989	0.015828691939124784	0.029648381848617927	0.02619440561732824	0.1667492941726514	0.05204722659076144	0.051222083005110886	0.032216906631815964	0.0291274745589315	0.19516080996443497	0.15998148666922277	0.26293332385520457	0.22121745172902713	0.1032994117287887	0.13937252764928687	0.11319579836847556	1.2819525240539162	0.9541452110559993	5.325882752412856	-4020.9492628469634
2452000	-4018.3641533050973	-4025.9746614079336	7.610508102836327	0.059194233608280064	0.03569821585322212	0.028837891899584626	0.08141136155557743	0.06606487436052622	0.09533641272095025	0.06102382176139079	0.015828691939124784	0.023981803140518086	0.017984387182944248	0.1663609728937759	0.06026982865100641	0.04671344772716996	0.04629598054214022	0.026251934344417763	0.1687461418193709	0.1468278301507433	0.27327055220171437	0.24828855036661437	0.0879810325565062	0.12648159341627338	0.11715044130815408	1.6429271124400768	1.09608792638036	5.743167300662083	-4025.9746614079336
2454000	-4009.3616750235155	-4016.4811768807085	7.119501857193097	0.05902986248021082	0.03397273160582668	0.026975535363721645	0.06957285827367246	0.0381463278056295	0.12245410122559239	0.03650255676188864	0.018472009869535594	0.023981803140518086	0.021251122914248008	0.171786110281995	0.07310584855873381	0.04764652148105228	0.04941366727729958	0.026251934344417763	0.18143700861565756	0.14159949743299946	0.23859960175407713	0.2389204204459775	0.11293342071042722	0.13894869103441188	0.12899836862211253	1.4113841613482196	1.099177945365471	5.603370355187133	-4016.4811768807085
2456000	-4013.379007275444	-4019.7966441310928	6.4176368556486985	0.07004951950422927	0.025753626231228594	0.028465120734178777	0.08325863350401783	0.03301718923744282	0.11397757151736794	0.05172901610192173	0.015845981075447796	0.02124068343494579	0.028073504603425156	0.16912699700962613	0.05883239586845762	0.05221994042806891	0.040858668221739905	0.027987385831252334	0.1795637666966492	0.17017450507762663	0.2647665339366294	0.2441774304236769	0.07914585242425026	0.13282040657038507	0.10891527156743747	1.6472490531009922	1.0319629105149042	5.714084186272201	-4019.7966441310928
2458000	-4011.9525030821305	-4017.437911733058	5.485408650927461	0.06365596610801735	0.025753626231228594	0.03219890802932978	0.07817169176810748	0.03998479675462307	0.10168763120043384	0.04473032715036495	0.01287936961934024	0.02283334565509617	0.01575049000095135	0.186769102455916	0.05920596151262553	0.060559648325832195	0.038474795278363776	0.027987385831252334	0.18935695407851721	0.12030672319836487	0.24166003257500476	0.2529094750417357	0.11132633214409274	0.14686950477801397	0.1269279322627937	1.080377652602326	1.0901408924216218	5.600921983247796	-4017.437911733058
2460000	-4012.466223423561	-4017.368939044716	4.902715621155025	0.05656467760910879	0.023585994392036	0.026953340593238083	0.07817169176810748	0.041344381512570944	0.11895400047833778	0.048608732930547904	0.013874229805986155	0.027340391108339614	0.015414215577247335	0.1995036835060301	0.05888042062707199	0.04845207406792055	0.033712952076203076	0.03021407865916423	0.17842513528808984	0.1349613698996824	0.29758508014263413	0.21499477242823162	0.09215161684198606	0.13962542855225096	0.12068173213522061	1.7664321250282344	1.015171313789176	5.55634394062369	-4017.368939044716
2462000	-4008.2754033455803	-4014.1630715771666	5.887668231586449	0.05497656716955627	0.023585994392036	0.02016450059721183	0.07425778948942392	0.04721719738023342	0.11895400047833778	0.05327839230832262	0.01267983225732782	0.020071180146372408	0.030592572822806953	0.17244794271443623	0.061816652714802606	0.04265693016571713	0.05491106756848755	0.030440095835325358	0.181949283959602	0.13037088571145433	0.3050823369880987	0.21812306874895732	0.08963129806610079	0.13672051926208584	0.12007189122330882	1.46274735893205	0.9556369105649981	5.443505349020881	-4014.1630715771666
2464000	-4012.4208626267205	-4014.737371705387	2.3165090786664138	0.06291896339231026	0.02825790315532809	0.03141434557639975	0.07589071655940077	0.0412802895332309	0.11740792479522677	0.037034474839693965	0.019978077724376674	0.0193931018716115	0.023083598645445312	0.17263409071711347	0.06145216637121515	0.05267098716746254	0.042354951374041744	0.0288071687653485	0.18542123951179446	0.151073936057439	0.3066953582173015	0.18840400867677903	0.11701959607771863	0.11398576870697488	0.12282133226379274	2.9781298314286757	0.9625272446133503	5.365810321657145	-4014.737371705387
2466000	-4011.5107426379723	-4016.2725305881168	4.761787950144544	0.07037618744180496	0.024638392513978355	0.03141434557639975	0.07752174941137985	0.03434295250921359	0.12478366436627977	0.04039823410115503	0.012742633929733876	0.026353073935520603	0.024749207792209724	0.1687294711190437	0.05795713882977237	0.0550194262207516	0.04130323314212924	0.025932286636131265	0.1837380024744962	0.16552515370887355	0.26598649019450543	0.23856430946385965	0.09439541637700943	0.12804878429251362	0.10747984596324402	1.6540770809862348	1.063917466778641	5.997664244290537	-4016.2725305881168
2468000	-4014.3228439498703	-4021.0120238817663	6.689179931896181	0.05960564856277524	0.02908790024058612	0.02999135375211545	0.07556405671369507	0.03832018716006966	0.09405975905185907	0.04039823410115503	0.012491651843875101	0.026353073935520603	0.02410437297453994	0.19455591422664695	0.06412444149375746	0.059257769103811336	0.04699732159463007	0.030665061087301042	0.1744232541576618	0.1405133678420842	0.2772236869211255	0.24075880925713192	0.09326327346503342	0.11071976748910989	0.13752109502552082	1.6849906606099978	0.908464163253965	5.315698481118309	-4021.0120238817663
2470000	-4007.5294874047104	-4014.915098675745	7.3856112710344135	0.06278102611850658	0.026546928334718695	0.026624959439803857	0.06976435785179733	0.05235216781858443	0.10699680726507829	0.04049667675991734	0.018183337634052568	0.02455826270656262	0.02351909652298014	0.17515765072175207	0.06441786685385528	0.05540553058945983	0.04369844524717526	0.02748008168663353	0.18201680444912205	0.16871899715007527	0.26237182369023837	0.2234509957217939	0.08911696117828148	0.14530816314034842	0.11103305911926833	1.1171686551107165	1.0272106685245779	5.462584346155401	-4014.915098675745
2472000	-4014.5007107112506	-4020.9745093970555	6.473798685805008	0.05932885525433712	0.025172222196830706	0.02532366348696477	0.07009556799439706	0.04654527084161985	0.09761940271868313	0.04622322486436559	0.011793690661513236	0.02183891757179924	0.033945602964513426	0.2091692781808763	0.05716699545087127	0.05288438943374687	0.05141897376753124	0.02502827453817085	0.1664456700737792	0.15851990264473068	0.2815678115748505	0.22101839441927684	0.08468914371644556	0.13642458773727442	0.11778015990742777	1.4250292878689108	0.8796626606113536	5.303234121039223	-4020.9745093970555
2474000	-4016.7251651788265	-4021.7649424772494	5.039777298422997	0.062371368586870125	0.04108795260467167	0.01867584760349835	0.10014706145695249	0.03763084598500499	0.10515482707744814	0.03724275568211723	0.017460509498593672	0.019756171748843795	0.024114058314206648	0.17558605689442233	0.06029347863759185	0.043286708296772475	0.04459452905404995	0.031039821200350065	0.18155800735860608	0.16921293263592677	0.2815678115748505	0.22101839441927684	0.0881001100024854	0.13301362145123458	0.10708712991623168	1.2842130801660068	1.084875048895354	5.946091965411651	-4021.7649424772494
2476000	-4016.2268855242637	-4019.5177296736224	3.2908441493588647	0.046351908997995524	0.0282686737032802	0.033504974380336276	0.0770315547434321	0.036759072819890694	0.09642845671423891	0.045774306885776626	0.017086654376264977	0.021691497403448827	0.017831547960344314	0.19862472822751606	0.06828392177928691	0.04249599172647069	0.051551410470094	0.029836740716277968	0.18847855909534578	0.16453668510662078	0.26963126566765855	0.22652074695476698	0.08872244987345125	0.13951686781047049	0.11107198458703768	2.3641976621177885	0.9738953583687	5.544721194672962	-4019.5177296736224
2478000	-4014.316539877709	-4019.6544017263755	5.337861848666492	0.057949882416023064	0.03403951182877299	0.01827506411788147	0.07327199873313878	0.03440804874690002	0.09679643432270693	0.04671165102446142	0.013728202005326366	0.02748075748860125	0.02160020574304048	0.19659845295297854	0.057122436765632396	0.06320175506439793	0.03968430049687993	0.0303950458623927	0.1887362524308656	0.16007492442751256	0.281633081024829	0.21145309600425002	0.1161793880745372	0.11723793148280809	0.11342157898606883	1.8092150046361624	1.1261847308270463	5.658726562908879	-4019.6544017263755
2480000	-4019.0217216144074	-4023.004954320832	3.98323270642447	0.06197993923077186	0.03477629128924291	0.03557864061352564	0.06554641371454986	0.04024473828276326	0.09063863092133825	0.04382810818480319	0.014886959257146407	0.029022417032557375	0.026199926503371447	0.18997821531530676	0.0481893868823365	0.05593087812849797	0.052798439308571136	0.027403311797920334	0.18299770353729694	0.1407296423431748	0.26537981747935524	0.23048355716065974	0.10906235869083308	0.1521186744452982	0.10222594988068452	0.836605506068358	1.1338471900515132	5.911247719572542	-4023.004954320832
2482000	-4013.1305878315893	-4017.2546746578123	4.12408682622284	0.05819610023916037	0.01612263322875883	0.029813924439927426	0.0657414535149709	0.04416811563312439	0.10717815517528528	0.04311050394929287	0.017399073067030646	0.0213992799009751	0.021083110092842965	0.20817665664462864	0.05883555013314206	0.048762997450228024	0.039320451722984345	0.0336728051148501	0.18701918969279788	0.14669198521876242	0.3006518643788936	0.20276914463143156	0.1131960794855731	0.12855483037800036	0.10813609590734453	2.0935101009862427	1.0003238679916215	5.528541739194796	-4017.2546746578123
2484000	-4013.2513509069076	-4016.5763443120386	3.324993405130808	0.05523989031229834	0.028543987567543776	0.02578167544854229	0.07537853276137209	0.04314392406209689	0.12058964027322913	0.04036765738944347	0.014146599723192682	0.0213992799009751	0.02324047616491784	0.17776678105693322	0.05718800869301984	0.05597674842315811	0.055679037059508656	0.028910801812830574	0.17664695935093783	0.14096872190822118	0.2993587519892191	0.21828117307146608	0.10070597404685007	0.10989657369971115	0.13078880528453804	2.56086602276158	0.9919426759742664	5.594757761240136	-4016.5763443120386
2486000	-4017.1447124043857	-4022.635925204966	5.491212800580151	0.058265415965087906	0.03262744858818609	0.029167157800824406	0.08273712574714553	0.037924628859851095	0.10055252310315776	0.04609421403924514	0.02015783922098119	0.02006942018177537	0.022564572699326817	0.17350515773784175	0.06399481809568888	0.0554797359355081	0.050108225690594255	0.028835749262866542	0.17791596707191898	0.1544757291840884	0.2603846721055803	0.233670549338247	0.09292700681603792	0.10639002050310786	0.1521520220529441	2.056804745685853	0.9508422013577953	5.573807589146676	-4022.635925204966
2488000	-4011.606232951231	-4018.0261888012224	6.4199558499915135	0.059407835341120104	0.028653791430403495	0.029494614632410245	0.08461463639819486	0.03768066659598626	0.10272201706558674	0.05132921969507365	0.013388039977032473	0.02006942018177537	0.01833620541971686	0.1795388127823534	0.06667196918097337	0.05430624212226281	0.06007323996853768	0.02809697660557956	0.16561631260299292	0.15569841876035848	0.27388569588087863	0.2052414015662387	0.10641737659813888	0.12837775839397325	0.13037934880041757	1.1131333625551953	1.0028932026677362	5.509980678249448	-4018.0261888012224
2490000	-4007.54311563558	-4013.8854820580095	6.342366422429464	0.06551368785573727	0.02652669741283193	0.02789812258613724	0.0802977709686701	0.028411449866958066	0.11524965021866757	0.04755269890806475	0.018635295086897728	0.02006942018177537	0.030008973616013346	0.17047021413900593	0.07077597648103165	0.0628354822871014	0.042427011490922664	0.029037590230311452	0.16428995866987334	0.15736899724810424	0.2746092236062333	0.22451211978252728	0.0992637682765931	0.13480783899016444	0.10943805209638326	1.6461330449796858	1.0820871560963725	5.818209579875433	-4013.8854820580095
2492000	-4010.136639032664	-4016.6012808810347	6.4646418483708	0.0661579329494517	0.032323932958633374	0.028580315130453122	0.08300112324857206	0.0327703298497251	0.10219676371338995	0.052368965202387555	0.018411899289960842	0.020256092505744144	0.02068889898264914	0.17080497676232995	0.059159604695681156	0.06150870084131238	0.0490629074676266	0.03543656133077982	0.16727099507130294	0.1456201605520302	0.29195922500634786	0.20931517210408648	0.11955134818499813	0.12453747149256325	0.1090166226599797	2.05021975477562	1.0487917688049393	5.556942099332398	-4016.6012808810347
